donor_id,PUMA,WGTP,NP,TYPE,VEH,HHT,HINCP,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0000237,08900,10,2,1,2.0,1.0,80700.0,75000_99999,2,married_couple,has_65_plus,10.0,2
donor_h0000238,08900,12,2,1,2.0,1.0,64540.0,60000_74999,2,married_couple,no_65_plus,12.0,2
donor_h0000239,08900,15,2,1,2.0,1.0,31200.0,30000_34999,2,married_couple,has_65_plus,15.0,2
donor_h0000240,08900,14,2,1,2.0,7.0,18500.0,15000_19999,2,nonfamily_not_living_alone,no_65_plus,14.0,2
donor_h0000241,08900,12,1,1,4.0,4.0,59500.0,50000_59999,4_plus,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0000242,08900,14,1,1,1.0,4.0,37800.0,35000_39999,1,nonfamily_living_alone,has_65_plus,14.0,1
donor_h0000243,08900,12,2,1,2.0,3.0,38200.0,35000_39999,2,other_female_householder,no_65_plus,12.0,2
donor_h0000244,08900,18,2,1,1.0,5.0,9500.0,lt_10000,1,nonfamily_living_alone,no_65_plus,18.0,2
donor_h0000245,08900,36,1,1,1.0,6.0,17000.0,15000_19999,1,nonfamily_not_living_alone,no_65_plus,36.0,1
donor_h0000246,08900,10,3,1,3.0,1.0,155000.0,150000_199999,3,married_couple,no_65_plus,10.0,3
donor_h0000247,08900,10,4,1,2.0,1.0,31000.0,30000_34999,2,married_couple,no_65_plus,10.0,4
donor_h0000248,08900,12,3,1,3.0,1.0,121400.0,100000_124999,3,married_couple,no_65_plus,12.0,3
donor_h0000249,08900,8,4,1,3.0,1.0,69200.0,60000_74999,3,married_couple,no_65_plus,8.0,4
donor_h0000250,08900,8,3,1,3.0,1.0,50800.0,50000_59999,3,married_couple,has_65_plus,8.0,3
donor_h0000251,08900,9,1,1,2.0,6.0,40000.0,40000_44999,2,nonfamily_not_living_alone,no_65_plus,9.0,1
donor_h0000252,08900,10,1,1,2.0,6.0,92500.0,75000_99999,2,nonfamily_not_living_alone,has_65_plus,10.0,1
donor_h0000253,08900,12,2,1,1.0,3.0,52430.0,50000_59999,1,other_female_householder,has_65_plus,12.0,2
donor_h0000254,08900,52,2,1,2.0,1.0,58500.0,50000_59999,2,married_couple,no_65_plus,52.0,2
donor_h0000255,08900,12,1,1,0.0,4.0,36700.0,35000_39999,0,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0000256,08900,13,5,1,3.0,1.0,63000.0,60000_74999,3,married_couple,no_65_plus,13.0,5
donor_h0000257,08900,9,1,1,1.0,4.0,9000.0,lt_10000,1,nonfamily_living_alone,no_65_plus,9.0,1
donor_h0000258,08900,3,2,1,4.0,5.0,15500.0,15000_19999,4_plus,nonfamily_living_alone,has_65_plus,3.0,2
donor_h0000259,08900,14,1,1,1.0,6.0,3830.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0000260,08900,7,2,1,2.0,5.0,56000.0,50000_59999,2,nonfamily_living_alone,no_65_plus,7.0,2
donor_h0000261,08900,7,1,1,1.0,6.0,54000.0,50000_59999,1,nonfamily_not_living_alone,no_65_plus,7.0,1
donor_h0000262,08900,63,2,1,2.0,1.0,24000.0,20000_24999,2,married_couple,no_65_plus,63.0,2
donor_h0000263,08900,62,2,1,1.0,1.0,26500.0,25000_29999,1,married_couple,no_65_plus,62.0,2
donor_h0000264,08900,13,1,1,0.0,6.0,10200.0,10000_14999,0,nonfamily_not_living_alone,no_65_plus,13.0,1
donor_h0000265,08900,5,2,1,2.0,1.0,66000.0,60000_74999,2,married_couple,has_65_plus,5.0,2
donor_h0000266,08900,33,2,1,2.0,1.0,83500.0,75000_99999,2,married_couple,has_65_plus,33.0,2
donor_h0000267,08900,9,6,1,4.0,1.0,90500.0,75000_99999,4_plus,married_couple,no_65_plus,9.0,6
donor_h0000268,08900,8,3,1,3.0,1.0,110900.0,100000_124999,3,married_couple,no_65_plus,8.0,3
donor_h0000269,08900,14,2,1,2.0,3.0,51200.0,50000_59999,2,other_female_householder,has_65_plus,14.0,2
donor_h0000270,08900,14,1,1,0.0,6.0,16300.0,15000_19999,0,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0000271,08900,17,2,1,3.0,1.0,29510.0,25000_29999,3,married_couple,has_65_plus,17.0,2
donor_h0000272,08900,23,1,1,1.0,4.0,40000.0,40000_44999,1,nonfamily_living_alone,no_65_plus,23.0,1
donor_h0000273,08900,15,1,1,1.0,6.0,17000.0,15000_19999,1,nonfamily_not_living_alone,no_65_plus,15.0,1
donor_h0000274,08900,14,1,1,1.0,6.0,38000.0,35000_39999,1,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0000275,08900,10,1,1,1.0,4.0,2800.0,lt_10000,1,nonfamily_living_alone,has_65_plus,10.0,1
donor_h0000276,08900,10,3,1,3.0,3.0,96200.0,75000_99999,3,other_female_householder,no_65_plus,10.0,3
donor_h0000277,08900,24,2,1,2.0,1.0,127400.0,125000_149999,2,married_couple,has_65_plus,24.0,2
donor_h0000278,08900,5,2,1,3.0,1.0,167000.0,150000_199999,3,married_couple,has_65_plus,5.0,2
donor_h0000279,08900,7,3,1,3.0,1.0,343600.0,200000_plus,3,married_couple,no_65_plus,7.0,3
donor_h0000280,08900,8,2,1,2.0,1.0,104000.0,100000_124999,2,married_couple,has_65_plus,8.0,2
donor_h0000281,08900,11,2,1,2.0,1.0,56700.0,50000_59999,2,married_couple,has_65_plus,11.0,2
donor_h0000282,08900,15,1,1,6.0,4.0,20000.0,20000_24999,4_plus,nonfamily_living_alone,no_65_plus,15.0,1
donor_h0000283,08900,9,3,1,3.0,1.0,119900.0,100000_124999,3,married_couple,no_65_plus,9.0,3
donor_h0000284,08900,9,2,1,2.0,1.0,167200.0,150000_199999,2,married_couple,has_65_plus,9.0,2
donor_h0000285,08900,14,3,1,3.0,3.0,15300.0,15000_19999,3,other_female_householder,no_65_plus,14.0,3
donor_h0000286,08900,13,3,1,0.0,7.0,20600.0,20000_24999,0,nonfamily_not_living_alone,no_65_plus,13.0,3
donor_h0000287,08900,8,2,1,1.0,3.0,10900.0,10000_14999,1,other_female_householder,has_65_plus,8.0,2
donor_h0000288,08900,9,5,1,3.0,1.0,12000.0,10000_14999,3,married_couple,no_65_plus,9.0,5
donor_h0000289,08900,25,2,1,1.0,3.0,11000.0,10000_14999,1,other_female_householder,no_65_plus,25.0,2
donor_h0000290,08900,60,3,1,2.0,3.0,36300.0,35000_39999,2,other_female_householder,has_65_plus,60.0,3
donor_h0000291,08900,24,3,1,1.0,3.0,28000.0,25000_29999,1,other_female_householder,no_65_plus,24.0,3
donor_h0000292,08900,13,2,1,2.0,1.0,14000.0,10000_14999,2,married_couple,has_65_plus,13.0,2
donor_h0000293,08900,5,2,1,2.0,5.0,151100.0,150000_199999,2,nonfamily_living_alone,has_65_plus,5.0,2
donor_h0000294,08900,14,4,1,1.0,3.0,42000.0,40000_44999,1,other_female_householder,no_65_plus,14.0,4
donor_h0000295,08900,45,3,1,3.0,1.0,63000.0,60000_74999,3,married_couple,no_65_plus,45.0,3
donor_h0000296,08900,23,4,1,2.0,1.0,131000.0,125000_149999,2,married_couple,no_65_plus,23.0,4
donor_h0000297,08900,4,2,1,3.0,1.0,83800.0,75000_99999,3,married_couple,no_65_plus,4.0,2
donor_h0000298,08900,3,2,1,3.0,1.0,50900.0,50000_59999,3,married_couple,has_65_plus,3.0,2
donor_h0000299,08900,10,1,1,1.0,6.0,66600.0,60000_74999,1,nonfamily_not_living_alone,has_65_plus,10.0,1
donor_h0000300,08900,13,2,1,1.0,3.0,130500.0,125000_149999,1,other_female_householder,has_65_plus,13.0,2
donor_h0000301,08900,4,2,1,2.0,1.0,104000.0,100000_124999,2,married_couple,no_65_plus,4.0,2
donor_h0000302,08900,5,2,1,2.0,3.0,20300.0,20000_24999,2,other_female_householder,no_65_plus,5.0,2
donor_h0000303,08900,21,4,1,3.0,2.0,179244.0,150000_199999,3,other_male_householder,no_65_plus,21.0,4
donor_h0000304,08900,12,7,1,0.0,3.0,136870.0,125000_149999,0,other_female_householder,has_65_plus,12.0,7
donor_h0000305,08900,33,3,1,2.0,1.0,65000.0,60000_74999,2,married_couple,no_65_plus,33.0,3
donor_h0000306,08900,17,2,1,1.0,1.0,27200.0,25000_29999,1,married_couple,no_65_plus,17.0,2
donor_h0000307,08900,2,2,1,2.0,1.0,59200.0,50000_59999,2,married_couple,no_65_plus,2.0,2
donor_h0000308,08900,12,2,1,2.0,1.0,47900.0,45000_49999,2,married_couple,has_65_plus,12.0,2
donor_h0000309,08900,2,2,1,4.0,1.0,100000.0,100000_124999,4_plus,married_couple,has_65_plus,2.0,2
donor_h0000310,08900,11,2,1,3.0,3.0,63300.0,60000_74999,3,other_female_householder,has_65_plus,11.0,2
donor_h0000311,08900,20,2,1,2.0,7.0,84000.0,75000_99999,2,nonfamily_not_living_alone,no_65_plus,20.0,2
donor_h0000312,08900,11,2,1,1.0,1.0,22104.0,20000_24999,1,married_couple,has_65_plus,11.0,2
donor_h0000313,08900,8,2,1,3.0,1.0,36000.0,35000_39999,3,married_couple,has_65_plus,8.0,2
donor_h0000314,08900,24,1,1,0.0,6.0,0.0,lt_10000,0,nonfamily_not_living_alone,no_65_plus,24.0,1
donor_h0000315,08900,47,1,1,1.0,6.0,40000.0,40000_44999,1,nonfamily_not_living_alone,no_65_plus,47.0,1
donor_h0000316,08900,23,3,1,3.0,2.0,11000.0,10000_14999,3,other_male_householder,no_65_plus,23.0,3
donor_h0000317,08900,20,2,1,3.0,1.0,18600.0,15000_19999,3,married_couple,has_65_plus,20.0,2
donor_h0000318,08900,13,2,1,3.0,1.0,61000.0,60000_74999,3,married_couple,no_65_plus,13.0,2
donor_h0000319,08900,37,1,1,1.0,6.0,17000.0,15000_19999,1,nonfamily_not_living_alone,no_65_plus,37.0,1
donor_h0000320,08900,50,3,1,3.0,1.0,47600.0,45000_49999,3,married_couple,no_65_plus,50.0,3
donor_h0000321,08900,13,4,1,3.0,1.0,97400.0,75000_99999,3,married_couple,no_65_plus,13.0,4
donor_h0000322,08900,35,3,1,2.0,1.0,205000.0,200000_plus,2,married_couple,no_65_plus,35.0,3
donor_h0000323,08900,17,2,1,2.0,1.0,45200.0,45000_49999,2,married_couple,has_65_plus,17.0,2
donor_h0000324,08900,46,2,1,2.0,1.0,35000.0,35000_39999,2,married_couple,no_65_plus,46.0,2
donor_h0000325,08900,20,2,1,1.0,3.0,80000.0,75000_99999,1,other_female_householder,no_65_plus,20.0,2
donor_h0000326,08900,14,1,1,2.0,4.0,10000.0,10000_14999,2,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0000327,08900,8,5,1,1.0,1.0,72600.0,60000_74999,1,married_couple,has_65_plus,8.0,5
donor_h0000328,08900,14,2,1,3.0,1.0,96700.0,75000_99999,3,married_couple,has_65_plus,14.0,2
donor_h0000329,08900,9,5,1,5.0,1.0,226300.0,200000_plus,4_plus,married_couple,no_65_plus,9.0,5
donor_h0000330,08900,12,2,1,4.0,1.0,122700.0,100000_124999,4_plus,married_couple,has_65_plus,12.0,2
donor_h0000331,08900,8,1,1,1.0,6.0,22900.0,20000_24999,1,nonfamily_not_living_alone,has_65_plus,8.0,1
donor_h0000332,08900,12,1,1,1.0,4.0,20000.0,20000_24999,1,nonfamily_living_alone,has_65_plus,12.0,1
donor_h0000333,08900,9,1,1,1.0,4.0,21000.0,20000_24999,1,nonfamily_living_alone,no_65_plus,9.0,1
donor_h0000334,08900,57,1,1,1.0,4.0,40000.0,40000_44999,1,nonfamily_living_alone,no_65_plus,57.0,1
donor_h0000335,08900,10,4,1,2.0,1.0,99000.0,75000_99999,2,married_couple,no_65_plus,10.0,4
donor_h0000336,08900,15,2,1,2.0,1.0,29900.0,25000_29999,2,married_couple,has_65_plus,15.0,2
donor_h0000337,08900,15,1,1,1.0,6.0,12100.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,15.0,1
donor_h0000338,08900,8,2,1,2.0,1.0,36500.0,35000_39999,2,married_couple,has_65_plus,8.0,2
donor_h0000339,08900,33,3,1,2.0,2.0,19800.0,15000_19999,2,other_male_householder,no_65_plus,33.0,3
donor_h0000340,08900,7,2,1,1.0,3.0,7000.0,lt_10000,1,other_female_householder,has_65_plus,7.0,2
donor_h0000341,08900,12,2,1,2.0,1.0,48550.0,45000_49999,2,married_couple,no_65_plus,12.0,2
donor_h0000342,08900,5,1,1,1.0,6.0,13400.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,5.0,1
donor_h0000343,08900,11,1,1,1.0,4.0,26004.0,25000_29999,1,nonfamily_living_alone,no_65_plus,11.0,1
donor_h0000344,08900,4,2,1,2.0,3.0,41900.0,40000_44999,2,other_female_householder,has_65_plus,4.0,2
donor_h0000345,08900,44,1,1,1.0,6.0,42000.0,40000_44999,1,nonfamily_not_living_alone,no_65_plus,44.0,1
donor_h0000346,08900,14,4,1,2.0,1.0,53500.0,50000_59999,2,married_couple,no_65_plus,14.0,4
donor_h0000347,08900,12,1,1,1.0,6.0,8800.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,12.0,1
donor_h0000348,08900,14,6,1,1.0,7.0,128040.0,125000_149999,1,nonfamily_not_living_alone,no_65_plus,14.0,6
donor_h0000349,08900,17,2,1,3.0,1.0,197000.0,150000_199999,3,married_couple,no_65_plus,17.0,2
donor_h0000350,08900,8,2,1,2.0,1.0,58700.0,50000_59999,2,married_couple,has_65_plus,8.0,2
donor_h0000351,08900,11,3,1,2.0,1.0,88200.0,75000_99999,2,married_couple,has_65_plus,11.0,3
donor_h0000352,08900,15,7,1,2.0,1.0,68420.0,60000_74999,2,married_couple,no_65_plus,15.0,7
donor_h0000353,08900,5,2,1,2.0,1.0,13800.0,10000_14999,2,married_couple,no_65_plus,5.0,2
donor_h0000354,08900,7,2,1,3.0,1.0,52600.0,50000_59999,3,married_couple,no_65_plus,7.0,2
donor_h0000355,08900,13,1,1,2.0,6.0,43700.0,40000_44999,2,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0000356,08900,32,5,1,2.0,1.0,25000.0,25000_29999,2,married_couple,no_65_plus,32.0,5
donor_h0000357,08900,43,5,1,2.0,2.0,138650.0,125000_149999,2,other_male_householder,no_65_plus,43.0,5
donor_h0000358,08900,5,2,1,3.0,1.0,66480.0,60000_74999,3,married_couple,has_65_plus,5.0,2
donor_h0000359,08900,9,5,1,2.0,1.0,185330.0,150000_199999,2,married_couple,no_65_plus,9.0,5
donor_h0000360,08900,4,6,1,5.0,1.0,169100.0,150000_199999,4_plus,married_couple,no_65_plus,4.0,6
donor_h0000361,08900,17,1,1,1.0,4.0,6000.0,lt_10000,1,nonfamily_living_alone,has_65_plus,17.0,1
donor_h0000362,08900,25,1,1,0.0,6.0,15000.0,15000_19999,0,nonfamily_not_living_alone,has_65_plus,25.0,1
donor_h0000363,08900,7,2,1,3.0,1.0,111500.0,100000_124999,3,married_couple,no_65_plus,7.0,2
donor_h0000364,08900,15,2,1,2.0,1.0,52700.0,50000_59999,2,married_couple,has_65_plus,15.0,2
donor_h0000365,08900,13,4,1,2.0,1.0,106000.0,100000_124999,2,married_couple,no_65_plus,13.0,4
donor_h0000366,08900,9,2,1,2.0,1.0,112000.0,100000_124999,2,married_couple,no_65_plus,9.0,2
donor_h0000367,08900,21,2,1,2.0,1.0,69400.0,60000_74999,2,married_couple,no_65_plus,21.0,2
donor_h0000368,08900,20,3,1,3.0,1.0,152000.0,150000_199999,3,married_couple,no_65_plus,20.0,3
donor_h0000369,08900,36,3,1,4.0,3.0,62000.0,60000_74999,4_plus,other_female_householder,no_65_plus,36.0,3
donor_h0000370,08900,14,1,1,1.0,6.0,10500.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0000371,08900,7,1,1,1.0,6.0,50000.0,50000_59999,1,nonfamily_not_living_alone,has_65_plus,7.0,1
donor_h0000372,08900,9,1,1,3.0,4.0,15320.0,15000_19999,3,nonfamily_living_alone,has_65_plus,9.0,1
donor_h0000373,08900,21,1,1,0.0,6.0,11880.0,10000_14999,0,nonfamily_not_living_alone,has_65_plus,21.0,1
donor_h0000374,08900,11,2,1,3.0,1.0,163030.0,150000_199999,3,married_couple,has_65_plus,11.0,2
donor_h0000375,08900,15,6,1,3.0,1.0,48100.0,45000_49999,3,married_couple,no_65_plus,15.0,6
donor_h0000376,08900,12,4,1,2.0,1.0,95000.0,75000_99999,2,married_couple,no_65_plus,12.0,4
donor_h0000377,08900,5,1,1,2.0,6.0,50400.0,50000_59999,2,nonfamily_not_living_alone,has_65_plus,5.0,1
donor_h0000378,08900,14,1,1,2.0,4.0,125000.0,125000_149999,2,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0000379,08900,5,2,1,2.0,1.0,99900.0,75000_99999,2,married_couple,has_65_plus,5.0,2
donor_h0000380,08900,7,2,1,3.0,1.0,70700.0,60000_74999,3,married_couple,has_65_plus,7.0,2
donor_h0000381,08900,9,5,1,4.0,1.0,99100.0,75000_99999,4_plus,married_couple,no_65_plus,9.0,5
donor_h0000382,08900,14,3,1,1.0,3.0,19800.0,15000_19999,1,other_female_householder,no_65_plus,14.0,3
donor_h0000383,08900,12,3,1,2.0,1.0,144000.0,125000_149999,2,married_couple,no_65_plus,12.0,3
donor_h0000384,08900,12,2,1,1.0,3.0,0.0,lt_10000,1,other_female_householder,no_65_plus,12.0,2
donor_h0000385,08900,15,2,1,3.0,7.0,38000.0,35000_39999,3,nonfamily_not_living_alone,no_65_plus,15.0,2
donor_h0000386,08900,7,3,1,3.0,1.0,170000.0,150000_199999,3,married_couple,no_65_plus,7.0,3
donor_h0000387,08900,13,1,1,0.0,6.0,48000.0,45000_49999,0,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0000388,08900,39,1,1,1.0,6.0,9600.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,39.0,1
donor_h0000389,08900,58,1,1,1.0,6.0,19900.0,15000_19999,1,nonfamily_not_living_alone,has_65_plus,58.0,1
donor_h0000390,08900,14,1,1,0.0,6.0,13800.0,10000_14999,0,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0000391,08900,12,2,1,3.0,1.0,61400.0,60000_74999,3,married_couple,no_65_plus,12.0,2
donor_h0000392,08900,11,1,1,1.0,6.0,15020.0,15000_19999,1,nonfamily_not_living_alone,no_65_plus,11.0,1
donor_h0000393,08900,40,1,1,0.0,4.0,9500.0,lt_10000,0,nonfamily_living_alone,no_65_plus,40.0,1
donor_h0000394,08900,16,1,1,1.0,6.0,12300.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,16.0,1
donor_h0000395,08900,24,2,1,1.0,3.0,38600.0,35000_39999,1,other_female_householder,no_65_plus,24.0,2
donor_h0000396,08900,94,1,1,1.0,6.0,0.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,94.0,1
donor_h0000397,08900,14,7,1,3.0,3.0,12700.0,10000_14999,3,other_female_householder,no_65_plus,14.0,7
donor_h0000398,08900,4,3,1,2.0,7.0,64100.0,60000_74999,2,nonfamily_not_living_alone,no_65_plus,4.0,3
donor_h0000399,08900,8,3,1,2.0,1.0,65000.0,60000_74999,2,married_couple,no_65_plus,8.0,3
donor_h0000400,08900,8,3,1,2.0,1.0,213000.0,200000_plus,2,married_couple,has_65_plus,8.0,3
donor_h0000401,08900,39,6,1,3.0,1.0,93800.0,75000_99999,3,married_couple,no_65_plus,39.0,6
donor_h0000402,08900,5,2,1,4.0,1.0,157000.0,150000_199999,4_plus,married_couple,has_65_plus,5.0,2
donor_h0000403,08900,12,2,1,1.0,1.0,41600.0,40000_44999,1,married_couple,has_65_plus,12.0,2
donor_h0000404,08900,14,1,1,2.0,4.0,40000.0,40000_44999,2,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0000405,08900,19,2,1,4.0,1.0,312000.0,200000_plus,4_plus,married_couple,no_65_plus,19.0,2
donor_h0000406,08900,39,2,1,2.0,3.0,55000.0,50000_59999,2,other_female_householder,no_65_plus,39.0,2
donor_h0000407,08900,12,2,1,3.0,1.0,57000.0,50000_59999,3,married_couple,no_65_plus,12.0,2
donor_h0000408,08900,21,1,1,0.0,4.0,9000.0,lt_10000,0,nonfamily_living_alone,no_65_plus,21.0,1
donor_h0000409,08900,13,3,1,4.0,1.0,130000.0,125000_149999,4_plus,married_couple,no_65_plus,13.0,3
donor_h0000410,08900,15,2,1,3.0,1.0,74600.0,60000_74999,3,married_couple,has_65_plus,15.0,2
donor_h0000411,08900,34,2,1,2.0,1.0,25000.0,25000_29999,2,married_couple,has_65_plus,34.0,2
donor_h0000412,08900,38,1,1,0.0,6.0,25000.0,25000_29999,0,nonfamily_not_living_alone,has_65_plus,38.0,1
donor_h0000413,08900,10,2,1,2.0,5.0,4000.0,lt_10000,2,nonfamily_living_alone,no_65_plus,10.0,2
donor_h0000414,08900,18,5,1,3.0,1.0,100000.0,100000_124999,3,married_couple,no_65_plus,18.0,5
donor_h0000415,08900,10,2,1,2.0,1.0,13800.0,10000_14999,2,married_couple,no_65_plus,10.0,2
donor_h0000416,08900,12,3,1,3.0,5.0,116300.0,100000_124999,3,nonfamily_living_alone,no_65_plus,12.0,3
donor_h0000417,08900,12,5,1,2.0,1.0,55300.0,50000_59999,2,married_couple,no_65_plus,12.0,5
donor_h0000418,08900,90,3,1,2.0,1.0,72000.0,60000_74999,2,married_couple,no_65_plus,90.0,3
donor_h0000419,08900,4,2,1,2.0,1.0,65000.0,60000_74999,2,married_couple,no_65_plus,4.0,2
donor_h0000420,08900,7,2,1,4.0,1.0,46100.0,45000_49999,4_plus,married_couple,has_65_plus,7.0,2
donor_h0000421,08900,20,1,1,1.0,6.0,51000.0,50000_59999,1,nonfamily_not_living_alone,has_65_plus,20.0,1
donor_h0000422,08900,8,4,1,2.0,1.0,89700.0,75000_99999,2,married_couple,no_65_plus,8.0,4
donor_h0000423,08900,13,3,1,1.0,1.0,126000.0,125000_149999,1,married_couple,no_65_plus,13.0,3
donor_h0000424,08900,37,2,1,2.0,7.0,110000.0,100000_124999,2,nonfamily_not_living_alone,no_65_plus,37.0,2
donor_h0000425,08900,14,2,1,2.0,1.0,86200.0,75000_99999,2,married_couple,has_65_plus,14.0,2
donor_h0000426,08900,6,2,1,3.0,1.0,138000.0,125000_149999,3,married_couple,no_65_plus,6.0,2
donor_h0000427,08900,21,3,1,2.0,1.0,102200.0,100000_124999,2,married_couple,no_65_plus,21.0,3
donor_h0000428,08900,7,1,1,1.0,4.0,90000.0,75000_99999,1,nonfamily_living_alone,no_65_plus,7.0,1
donor_h0000429,08900,14,2,1,1.0,3.0,12000.0,10000_14999,1,other_female_householder,no_65_plus,14.0,2
donor_h0000430,08900,9,1,1,1.0,6.0,13800.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,9.0,1
donor_h0000431,08900,6,3,1,3.0,3.0,105300.0,100000_124999,3,other_female_householder,has_65_plus,6.0,3
donor_h0000432,08900,5,2,1,3.0,1.0,72400.0,60000_74999,3,married_couple,no_65_plus,5.0,2
donor_h0000433,08900,3,3,1,2.0,1.0,45700.0,45000_49999,2,married_couple,has_65_plus,3.0,3
donor_h0000434,08900,22,1,1,2.0,4.0,59900.0,50000_59999,2,nonfamily_living_alone,has_65_plus,22.0,1
donor_h0000435,08900,14,1,1,4.0,6.0,145900.0,125000_149999,4_plus,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0000436,08900,7,1,1,1.0,4.0,12000.0,10000_14999,1,nonfamily_living_alone,no_65_plus,7.0,1
donor_h0000437,08900,25,2,1,2.0,1.0,19000.0,15000_19999,2,married_couple,no_65_plus,25.0,2
donor_h0000438,08900,14,2,1,2.0,1.0,38800.0,35000_39999,2,married_couple,has_65_plus,14.0,2
donor_h0000439,08900,34,4,1,3.0,2.0,41000.0,40000_44999,3,other_male_householder,no_65_plus,34.0,4
donor_h0000440,08900,14,2,1,4.0,1.0,54500.0,50000_59999,4_plus,married_couple,no_65_plus,14.0,2
donor_h0000441,08900,17,2,1,2.0,1.0,34500.0,30000_34999,2,married_couple,has_65_plus,17.0,2
donor_h0000442,08900,25,1,1,1.0,6.0,2900.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,25.0,1
donor_h0000443,08900,17,2,1,2.0,1.0,56000.0,50000_59999,2,married_couple,has_65_plus,17.0,2
donor_h0000444,08900,12,1,1,0.0,6.0,37100.0,35000_39999,0,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0000445,08900,4,2,1,3.0,1.0,74350.0,60000_74999,3,married_couple,no_65_plus,4.0,2
donor_h0000446,08900,8,2,1,2.0,1.0,35000.0,35000_39999,2,married_couple,has_65_plus,8.0,2
donor_h0000447,08900,40,2,1,2.0,1.0,47000.0,45000_49999,2,married_couple,no_65_plus,40.0,2
donor_h0000448,08900,7,1,1,1.0,4.0,12400.0,10000_14999,1,nonfamily_living_alone,has_65_plus,7.0,1
donor_h0000449,08900,14,1,1,6.0,4.0,41800.0,40000_44999,4_plus,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0000450,08900,13,5,1,4.0,3.0,120500.0,100000_124999,4_plus,other_female_householder,no_65_plus,13.0,5
donor_h0000451,08900,30,2,1,2.0,1.0,90000.0,75000_99999,2,married_couple,has_65_plus,30.0,2
donor_h0000452,08900,12,1,1,2.0,4.0,18600.0,15000_19999,2,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0000453,08900,21,3,1,2.0,1.0,46000.0,45000_49999,2,married_couple,no_65_plus,21.0,3
donor_h0000454,08900,13,1,1,1.0,6.0,21300.0,20000_24999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0000455,08900,21,1,1,2.0,6.0,45000.0,45000_49999,2,nonfamily_not_living_alone,no_65_plus,21.0,1
donor_h0000456,08900,20,2,1,2.0,1.0,147000.0,125000_149999,2,married_couple,no_65_plus,20.0,2
donor_h0000457,08900,14,1,1,1.0,4.0,42400.0,40000_44999,1,nonfamily_living_alone,has_65_plus,14.0,1
donor_h0000458,08900,24,4,1,2.0,3.0,57400.0,50000_59999,2,other_female_householder,has_65_plus,24.0,4
donor_h0000459,08900,48,1,1,0.0,4.0,15600.0,15000_19999,0,nonfamily_living_alone,has_65_plus,48.0,1
donor_h0000460,08900,37,1,1,2.0,4.0,17100.0,15000_19999,2,nonfamily_living_alone,no_65_plus,37.0,1
donor_h0000461,08900,21,2,1,2.0,1.0,81050.0,75000_99999,2,married_couple,no_65_plus,21.0,2
donor_h0000462,08900,14,1,1,0.0,4.0,10400.0,10000_14999,0,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0000463,08900,18,2,1,1.0,5.0,20540.0,20000_24999,1,nonfamily_living_alone,no_65_plus,18.0,2
donor_h0000464,08900,15,1,1,1.0,6.0,16000.0,15000_19999,1,nonfamily_not_living_alone,has_65_plus,15.0,1
donor_h0000465,08900,12,3,1,5.0,1.0,60001.0,60000_74999,4_plus,married_couple,has_65_plus,12.0,3
donor_h0000466,08900,71,1,1,1.0,6.0,30000.0,30000_34999,1,nonfamily_not_living_alone,no_65_plus,71.0,1
