donor_id,SPORDER,PWGTP,AGEP,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,RELP,DIS,person_age_group,decision_capable,decision_policy
donor_h0003508,1,50,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003509,1,8,76,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003509,2,8,76,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003510,1,14,77,2,2,2.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0003510,2,12,82,2,2,1.0,1.0,,1.0,1,1,65_plus,True,generative
donor_h0003511,1,8,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003511,2,8,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003512,1,12,40,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003512,2,15,40,1,2,2.0,2.0,2.0,2.0,1,1,35_64,True,generative
donor_h0003512,3,14,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003512,4,13,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003513,1,11,34,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003513,2,12,11,2,2,,2.0,,1.0,2,1,0_17,False,dependent
donor_h0003513,3,11,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0003514,1,15,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003515,1,29,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003515,2,27,72,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003516,1,8,69,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003516,2,8,66,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003517,1,12,55,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0003518,1,14,83,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003519,1,7,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003519,2,6,43,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003519,3,7,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003520,1,9,83,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0003520,2,10,80,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003521,1,52,72,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003522,1,16,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003522,2,14,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003522,3,15,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003522,4,17,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003523,1,30,76,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003524,1,6,76,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003524,2,7,78,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003525,1,14,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003525,2,14,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003525,3,18,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003526,1,6,88,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003527,1,6,36,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003527,2,6,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0003527,3,5,25,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0003528,1,2,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003528,2,3,75,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003529,1,12,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003529,2,12,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003529,3,18,36,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0003530,1,3,62,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0003531,1,17,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003531,2,14,49,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003532,1,6,64,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0003532,2,5,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003533,1,13,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003533,2,19,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003534,1,5,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003534,2,5,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003535,1,7,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003535,2,9,49,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003536,1,7,74,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003536,2,8,50,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0003537,1,5,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003537,2,5,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003537,3,5,33,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0003538,1,14,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003538,2,18,25,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003538,3,15,25,2,2,2.0,2.0,,2.0,15,2,18_34,True,generative
donor_h0003538,4,14,25,2,2,2.0,2.0,,2.0,15,2,18_34,True,generative
donor_h0003539,1,12,73,2,2,2.0,2.0,4.0,2.0,0,2,65_plus,True,generative
donor_h0003539,2,16,72,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003540,1,10,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003541,1,11,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003542,1,22,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003542,2,22,64,1,2,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0003542,3,33,41,2,2,2.0,1.0,,2.0,4,1,35_64,True,generative
donor_h0003542,4,30,7,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0003543,1,13,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003543,2,14,28,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003543,3,12,20,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003544,1,7,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003544,2,9,71,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0003545,1,12,57,2,1,2.0,2.0,,1.0,0,1,35_64,True,generative
donor_h0003546,1,10,42,2,2,2.0,2.0,4.0,2.0,0,2,35_64,True,generative
donor_h0003546,2,9,41,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003546,3,9,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003546,4,10,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003547,1,12,48,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003547,2,13,48,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003547,3,13,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003548,1,6,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003548,2,6,66,2,2,2.0,2.0,,2.0,6,2,65_plus,True,generative
donor_h0003549,1,3,29,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003549,2,3,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0003549,3,4,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0003550,1,10,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003550,2,10,49,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003550,3,10,20,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003550,4,13,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003550,5,11,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003550,6,10,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003550,7,11,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003551,1,13,82,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003551,2,15,74,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003552,1,13,70,2,2,2.0,2.0,,1.0,0,1,65_plus,True,generative
donor_h0003552,2,13,70,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003553,1,9,27,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003553,2,12,26,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0003554,1,10,78,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0003554,2,12,74,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003555,1,14,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003555,2,11,70,2,2,2.0,2.0,,1.0,5,1,65_plus,True,generative
donor_h0003556,1,13,76,1,1,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003556,2,15,75,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003557,1,10,84,2,1,2.0,2.0,2.0,2.0,0,1,65_plus,True,generative
donor_h0003557,2,12,81,2,2,1.0,1.0,,1.0,1,1,65_plus,True,generative
donor_h0003558,1,15,68,2,2,2.0,2.0,5.0,2.0,0,2,65_plus,True,generative
donor_h0003558,2,17,68,2,2,2.0,2.0,,2.0,12,2,65_plus,True,generative
donor_h0003558,3,14,73,2,2,1.0,2.0,,2.0,13,1,65_plus,True,generative
donor_h0003559,1,15,69,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0003559,2,14,70,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003560,1,13,81,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003560,2,15,69,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003561,1,19,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003561,2,18,56,2,2,1.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0003562,1,4,82,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003563,1,42,70,1,1,1.0,1.0,4.0,2.0,0,1,65_plus,True,generative
donor_h0003564,1,11,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003564,2,13,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003564,3,14,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003564,4,13,18,2,2,2.0,2.0,,2.0,3,2,18_34,True,generative
donor_h0003564,5,13,15,2,2,2.0,2.0,,2.0,3,2,0_17,False,dependent
donor_h0003565,1,14,70,2,2,2.0,2.0,5.0,2.0,0,2,65_plus,True,generative
donor_h0003566,1,14,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003566,2,15,67,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003566,3,22,38,2,2,2.0,2.0,,1.0,2,1,35_64,True,generative
donor_h0003567,1,61,26,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003568,1,12,65,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003569,1,9,85,1,2,2.0,1.0,3.0,2.0,0,1,65_plus,True,generative
donor_h0003570,1,2,61,2,2,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0003570,2,2,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003571,1,6,81,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003571,2,6,53,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0003571,3,6,59,2,2,2.0,2.0,5.0,2.0,9,2,35_64,True,generative
donor_h0003572,1,10,74,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003573,1,12,76,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0003573,2,13,74,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003574,1,9,58,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0003574,2,14,39,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0003574,3,12,35,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0003574,4,9,69,2,2,2.0,2.0,,2.0,13,2,65_plus,True,generative
donor_h0003575,1,20,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003575,2,35,27,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003575,3,35,26,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003575,4,24,94,2,2,1.0,1.0,,1.0,6,1,65_plus,True,generative
donor_h0003575,5,22,58,2,2,2.0,2.0,,2.0,10,2,35_64,True,generative
donor_h0003575,6,35,28,2,2,2.0,2.0,,2.0,10,2,18_34,True,generative
donor_h0003576,1,23,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003577,1,14,86,2,2,2.0,2.0,,1.0,0,1,65_plus,True,generative
donor_h0003577,2,35,20,2,2,2.0,2.0,,2.0,15,2,18_34,True,generative
donor_h0003578,1,6,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003578,2,5,66,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003579,1,8,48,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003579,2,9,47,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003579,3,8,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003579,4,9,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003580,1,14,94,2,2,1.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0003581,1,32,39,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003582,1,15,32,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003582,2,16,29,2,1,2.0,2.0,,2.0,1,1,18_34,True,generative
donor_h0003582,3,18,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003582,4,17,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0003582,5,17,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0003583,1,13,83,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003584,1,7,79,2,2,2.0,2.0,,1.0,0,1,65_plus,True,generative
donor_h0003584,2,8,77,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003584,3,10,14,2,2,,2.0,,2.0,10,2,0_17,False,dependent
donor_h0003585,1,14,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003585,2,28,53,1,2,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0003585,3,20,27,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003585,4,10,5,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0003585,5,20,3,2,2,,,,,7,2,0_17,False,dependent
donor_h0003586,1,13,59,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0003587,1,13,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003587,2,11,56,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003588,1,21,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003589,1,17,76,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003590,1,16,70,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003591,1,15,23,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003591,2,18,24,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0003592,1,10,38,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003592,2,8,34,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0003592,3,10,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0003592,4,10,9,2,2,,2.0,,2.0,3,2,0_17,False,dependent
donor_h0003593,1,16,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003593,2,18,36,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003593,3,18,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003593,4,18,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003594,1,6,68,2,1,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0003594,2,6,66,2,1,1.0,1.0,,1.0,1,1,65_plus,True,generative
donor_h0003595,1,24,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003595,2,26,71,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003596,1,13,70,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003596,2,11,73,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003597,1,6,51,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0003597,2,12,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003598,1,23,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003598,2,23,51,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003598,3,27,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003599,1,34,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003599,2,18,23,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0003599,3,24,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0003599,4,25,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0003600,1,7,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003601,1,11,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003601,2,21,24,2,2,2.0,2.0,,1.0,2,1,18_34,True,generative
donor_h0003602,1,22,71,2,2,2.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0003602,2,22,67,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0003603,1,11,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003603,2,11,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003603,3,13,70,2,2,2.0,2.0,,1.0,10,1,65_plus,True,generative
donor_h0003604,1,8,66,2,2,2.0,2.0,1.0,2.0,0,2,65_plus,True,generative
donor_h0003604,2,8,68,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003605,1,9,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003605,2,10,54,2,2,2.0,2.0,2.0,2.0,1,2,35_64,True,generative
donor_h0003605,3,12,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003606,1,9,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003606,2,8,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003606,3,14,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003606,4,14,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003607,1,16,32,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003607,2,18,34,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0003607,3,20,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003607,4,18,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0003608,1,4,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003608,2,4,64,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003608,3,5,26,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003609,1,14,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003609,2,16,28,2,2,2.0,2.0,,2.0,5,2,18_34,True,generative
donor_h0003609,3,16,26,2,2,2.0,2.0,,2.0,5,2,18_34,True,generative
donor_h0003609,4,20,47,2,2,2.0,2.0,,2.0,6,2,35_64,True,generative
donor_h0003610,1,19,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003611,1,16,20,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003611,2,9,19,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0003611,3,18,18,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0003612,1,37,67,1,1,1.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0003612,2,49,45,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0003612,3,44,18,2,2,1.0,2.0,,1.0,7,1,18_34,True,generative
donor_h0003613,1,41,36,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003613,2,36,35,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003614,1,10,70,1,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003615,1,28,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003615,2,36,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003615,3,25,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003615,4,25,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003616,1,15,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003616,2,15,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003617,1,9,73,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003617,2,9,68,1,2,1.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0003618,1,48,51,2,2,1.0,2.0,,1.0,0,1,35_64,True,generative
donor_h0003618,2,52,31,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003618,3,52,32,2,2,2.0,2.0,,2.0,11,2,18_34,True,generative
donor_h0003619,1,12,77,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003619,2,13,74,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003620,1,17,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003620,2,16,61,2,1,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0003621,1,21,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003621,2,18,39,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003621,3,19,14,2,2,,2.0,,1.0,2,1,0_17,False,dependent
donor_h0003621,4,21,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003622,1,10,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003622,2,8,53,2,2,1.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0003622,3,10,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003622,4,10,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003623,1,12,76,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003624,1,14,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003624,2,8,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003624,3,9,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003624,4,15,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003625,1,17,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003625,2,16,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003625,3,18,28,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0003625,4,21,30,2,2,2.0,2.0,,2.0,15,2,18_34,True,generative
donor_h0003626,1,17,50,2,2,2.0,2.0,5.0,2.0,0,2,35_64,True,generative
donor_h0003626,2,13,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003627,1,13,47,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0003628,1,13,64,2,2,2.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0003629,1,8,83,1,2,1.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0003630,1,15,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003630,2,14,66,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0003631,1,12,74,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003631,2,11,56,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003632,1,8,73,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0003633,1,14,30,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003633,2,13,26,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0003633,3,16,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003634,1,32,42,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003634,2,27,44,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003634,3,30,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003634,4,28,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0003635,1,10,24,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0003635,2,14,3,2,2,,,,,4,2,0_17,False,dependent
donor_h0003635,3,15,24,2,2,2.0,2.0,,1.0,13,1,18_34,True,generative
donor_h0003636,1,25,40,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003636,2,20,40,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003636,3,11,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003636,4,24,10,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0003637,1,24,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003637,2,22,57,2,2,1.0,2.0,,2.0,1,1,35_64,True,generative
donor_h0003638,1,21,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003639,1,23,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0003639,2,19,77,2,2,2.0,2.0,2.0,2.0,1,2,65_plus,True,generative
donor_h0003640,1,7,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003640,2,7,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0003641,1,11,80,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0003641,2,12,76,1,2,1.0,2.0,,1.0,1,1,65_plus,True,generative
donor_h0003642,1,9,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0003642,2,6,68,2,2,2.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0003643,1,12,69,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
