sample_id,source_puma,vintage,weight,household_size,household_income,vehicle_count,household_structure,household_older_adult_presence,householder_age_group,hincp_2018_dollars,vehicles_raw,hht_raw
pums_ca_08900_00803,0608900,2018,36,2,40000_44999,2,married_couple,no_65_plus,18_34,41000,2,1
pums_ca_08900_00804,0608900,2018,7,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,11200,1,6
pums_ca_08900_00805,0608900,2018,6,3,75000_99999,2,other_female_householder,has_65_plus,65_plus,90500,2,3
pums_ca_08900_00806,0608900,2018,26,2,100000_124999,1,other_female_householder,no_65_plus,35_64,110000,1,3
pums_ca_08900_00807,0608900,2018,12,6,45000_49999,2,married_couple,no_65_plus,35_64,48600,2,1
pums_ca_08900_00808,0608900,2018,8,3,40000_44999,4_plus,married_couple,no_65_plus,35_64,44900,4,1
pums_ca_08900_00809,0608900,2018,21,2,60000_74999,1,other_female_householder,no_65_plus,35_64,66500,1,3
pums_ca_08900_00810,0608900,2018,12,1,25000_29999,1,nonfamily_living_alone,has_65_plus,65_plus,29620,1,4
pums_ca_08900_00811,0608900,2018,23,2,45000_49999,2,married_couple,has_65_plus,65_plus,47200,2,1
pums_ca_08900_00812,0608900,2018,10,2,15000_19999,1,married_couple,has_65_plus,65_plus,19000,1,1
pums_ca_08900_00813,0608900,2018,10,2,20000_24999,1,other_female_householder,has_65_plus,65_plus,22800,1,3
pums_ca_08900_00814,0608900,2018,4,1,20000_24999,1,nonfamily_not_living_alone,no_65_plus,35_64,24800,1,6
pums_ca_08900_00815,0608900,2018,7,2,100000_124999,3,married_couple,has_65_plus,65_plus,110200,3,1
pums_ca_08900_00816,0608900,2018,10,3,45000_49999,4_plus,other_female_householder,no_65_plus,35_64,47700,4,3
pums_ca_08900_00817,0608900,2018,12,2,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,10500,1,7
pums_ca_08900_00818,0608900,2018,25,5,lt_10000,1,married_couple,no_65_plus,35_64,8000,1,1
pums_ca_08900_00819,0608900,2018,8,1,30000_34999,2,nonfamily_living_alone,has_65_plus,65_plus,33600,2,4
pums_ca_08900_00820,0608900,2018,13,1,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,10200,1,6
pums_ca_08900_00821,0608900,2018,2,2,25000_29999,1,other_female_householder,has_65_plus,65_plus,28900,1,3
pums_ca_08900_00822,0608900,2018,7,2,75000_99999,2,married_couple,has_65_plus,65_plus,89900,2,1
pums_ca_08900_00823,0608900,2018,9,2,60000_74999,0,married_couple,has_65_plus,65_plus,67400,0,1
pums_ca_08900_00824,0608900,2018,12,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,300,1,6
pums_ca_08900_00825,0608900,2018,9,1,lt_10000,2,nonfamily_not_living_alone,has_65_plus,65_plus,6750,2,6
pums_ca_08900_00826,0608900,2018,14,1,30000_34999,2,nonfamily_living_alone,no_65_plus,35_64,30000,2,4
pums_ca_08900_00827,0608900,2018,12,1,10000_14999,0,nonfamily_not_living_alone,no_65_plus,35_64,10500,0,6
pums_ca_08900_00828,0608900,2018,39,3,20000_24999,1,other_male_householder,no_65_plus,35_64,20000,1,2
pums_ca_08900_00829,0608900,2018,13,2,60000_74999,2,married_couple,has_65_plus,65_plus,63900,2,1
pums_ca_08900_00830,0608900,2018,11,5,75000_99999,2,married_couple,no_65_plus,35_64,93260,2,1
pums_ca_08900_00831,0608900,2018,4,4,200000_plus,0,married_couple,no_65_plus,35_64,294750,0,1
pums_ca_08900_00832,0608900,2018,7,5,150000_199999,4_plus,married_couple,has_65_plus,65_plus,174400,5,1
pums_ca_08900_00833,0608900,2018,8,1,60000_74999,1,nonfamily_living_alone,no_65_plus,35_64,61200,1,4
pums_ca_08900_00834,0608900,2018,7,1,10000_14999,1,nonfamily_living_alone,no_65_plus,18_34,10000,1,4
pums_ca_08900_00835,0608900,2018,13,7,50000_59999,1,other_female_householder,no_65_plus,35_64,54280,1,3
pums_ca_08900_00836,0608900,2018,31,3,30000_34999,3,other_male_householder,no_65_plus,18_34,31800,3,2
pums_ca_08900_00837,0608900,2018,4,3,200000_plus,4_plus,married_couple,no_65_plus,35_64,517000,4,1
pums_ca_08900_00838,0608900,2018,13,2,40000_44999,2,married_couple,has_65_plus,35_64,40300,2,1
pums_ca_08900_00839,0608900,2018,11,4,10000_14999,3,other_male_householder,no_65_plus,18_34,14600,3,2
pums_ca_08900_00840,0608900,2018,4,1,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,10500,1,6
pums_ca_08900_00841,0608900,2018,11,4,35000_39999,3,married_couple,no_65_plus,18_34,38600,3,1
pums_ca_08900_00842,0608900,2018,11,6,50000_59999,2,married_couple,no_65_plus,18_34,50000,2,1
pums_ca_08900_00843,0608900,2018,11,1,40000_44999,2,nonfamily_not_living_alone,has_65_plus,65_plus,40000,2,6
pums_ca_08900_00844,0608900,2018,14,2,100000_124999,3,married_couple,no_65_plus,35_64,119300,3,1
pums_ca_08900_00845,0608900,2018,8,2,30000_34999,3,other_male_householder,no_65_plus,35_64,31000,3,2
pums_ca_08900_00846,0608900,2018,14,2,200000_plus,3,married_couple,no_65_plus,35_64,213430,3,1
pums_ca_08900_00847,0608900,2018,11,3,50000_59999,0,married_couple,no_65_plus,35_64,52000,0,1
pums_ca_08900_00848,0608900,2018,8,2,25000_29999,2,other_male_householder,has_65_plus,65_plus,28800,2,2
pums_ca_08900_00849,0608900,2018,12,2,60000_74999,2,married_couple,no_65_plus,35_64,70000,2,1
pums_ca_08900_00850,0608900,2018,13,3,50000_59999,3,married_couple,no_65_plus,35_64,56000,3,1
pums_ca_08900_00851,0608900,2018,12,2,125000_149999,3,married_couple,has_65_plus,65_plus,145400,3,1
pums_ca_08900_00852,0608900,2018,13,2,50000_59999,4_plus,married_couple,no_65_plus,35_64,55300,4,1
pums_ca_08900_00853,0608900,2018,10,2,50000_59999,2,married_couple,has_65_plus,65_plus,59100,2,1
pums_ca_08900_00854,0608900,2018,7,2,125000_149999,2,married_couple,no_65_plus,35_64,125000,2,1
pums_ca_08900_00855,0608900,2018,7,6,200000_plus,4_plus,married_couple,has_65_plus,35_64,562350,5,1
pums_ca_08900_00856,0608900,2018,2,2,50000_59999,1,married_couple,has_65_plus,65_plus,53400,1,1
pums_ca_08900_00857,0608900,2018,7,3,150000_199999,3,other_male_householder,no_65_plus,35_64,150000,3,2
pums_ca_08900_00858,0608900,2018,7,5,75000_99999,4_plus,other_female_householder,has_65_plus,65_plus,81970,5,3
pums_ca_08900_00859,0608900,2018,5,1,20000_24999,1,nonfamily_not_living_alone,has_65_plus,65_plus,24000,1,6
pums_ca_08900_00860,0608900,2018,15,4,30000_34999,3,married_couple,no_65_plus,35_64,33000,3,1
pums_ca_08900_00861,0608900,2018,18,2,150000_199999,2,other_female_householder,no_65_plus,35_64,162000,2,3
pums_ca_08900_00862,0608900,2018,25,5,60000_74999,3,married_couple,no_65_plus,35_64,63000,3,1
pums_ca_08900_00863,0608900,2018,5,1,10000_14999,2,nonfamily_living_alone,has_65_plus,65_plus,10800,2,4
pums_ca_08900_00864,0608900,2018,22,3,75000_99999,1,other_female_householder,no_65_plus,35_64,93200,1,3
pums_ca_08900_00865,0608900,2018,41,5,45000_49999,2,other_female_householder,no_65_plus,35_64,45000,2,3
pums_ca_08900_00866,0608900,2018,11,1,50000_59999,0,nonfamily_not_living_alone,has_65_plus,65_plus,50000,0,6
pums_ca_08900_00867,0608900,2018,10,5,150000_199999,3,married_couple,has_65_plus,65_plus,192000,3,1
pums_ca_08900_00868,0608900,2018,8,2,50000_59999,2,married_couple,no_65_plus,35_64,51300,2,1
pums_ca_08900_00869,0608900,2018,8,2,60000_74999,2,married_couple,has_65_plus,65_plus,61000,2,1
pums_ca_08900_00870,0608900,2018,23,2,100000_124999,3,married_couple,has_65_plus,65_plus,122200,3,1
pums_ca_08900_00871,0608900,2018,4,1,100000_124999,1,nonfamily_not_living_alone,no_65_plus,35_64,107000,1,6
pums_ca_08900_00872,0608900,2018,14,2,60000_74999,3,married_couple,no_65_plus,35_64,64010,3,1
pums_ca_08900_00873,0608900,2018,17,2,100000_124999,3,nonfamily_living_alone,no_65_plus,35_64,115000,3,5
pums_ca_08900_00874,0608900,2018,16,2,35000_39999,2,married_couple,no_65_plus,18_34,35900,2,1
pums_ca_08900_00875,0608900,2018,17,1,10000_14999,2,nonfamily_not_living_alone,has_65_plus,65_plus,13800,2,6
pums_ca_08900_00876,0608900,2018,61,4,10000_14999,1,other_female_householder,no_65_plus,18_34,10350,1,3
pums_ca_08900_00877,0608900,2018,6,1,75000_99999,2,nonfamily_living_alone,no_65_plus,35_64,99000,2,4
pums_ca_08900_00878,0608900,2018,20,4,60000_74999,2,married_couple,no_65_plus,18_34,65140,2,1
pums_ca_08900_00879,0608900,2018,25,2,35000_39999,2,married_couple,no_65_plus,35_64,36000,2,1
pums_ca_08900_00880,0608900,2018,16,6,15000_19999,3,other_male_householder,no_65_plus,35_64,18940,3,2
pums_ca_08900_00881,0608900,2018,4,3,60000_74999,4_plus,married_couple,no_65_plus,35_64,70600,4,1
pums_ca_08900_00882,0608900,2018,2,5,150000_199999,4_plus,married_couple,has_65_plus,35_64,198700,4,1
pums_ca_08900_00883,0608900,2018,11,1,10000_14999,0,nonfamily_not_living_alone,no_65_plus,35_64,13000,0,6
pums_ca_08900_00884,0608900,2018,33,2,60000_74999,1,married_couple,has_65_plus,65_plus,65600,1,1
pums_ca_08900_00885,0608900,2018,12,5,50000_59999,2,married_couple,no_65_plus,18_34,54500,2,1
pums_ca_08900_00886,0608900,2018,19,3,75000_99999,2,married_couple,no_65_plus,18_34,91001,2,1
pums_ca_08900_00887,0608900,2018,14,3,60000_74999,2,nonfamily_not_living_alone,no_65_plus,35_64,63600,2,7
pums_ca_08900_00888,0608900,2018,30,2,25000_29999,1,other_female_householder,no_65_plus,18_34,25000,1,3
pums_ca_08900_00889,0608900,2018,41,2,50000_59999,2,married_couple,no_65_plus,35_64,50000,2,1
pums_ca_08900_00890,0608900,2018,10,1,lt_10000,2,nonfamily_living_alone,no_65_plus,35_64,8000,2,4
pums_ca_08900_00891,0608900,2018,8,1,10000_14999,4_plus,nonfamily_not_living_alone,no_65_plus,35_64,12900,4,6
pums_ca_08900_00892,0608900,2018,20,4,20000_24999,0,other_female_householder,no_65_plus,35_64,21300,0,3
pums_ca_08900_00893,0608900,2018,8,2,25000_29999,2,other_male_householder,no_65_plus,18_34,27000,2,2
pums_ca_08900_00894,0608900,2018,18,1,30000_34999,1,nonfamily_not_living_alone,has_65_plus,65_plus,30000,1,6
pums_ca_08900_00895,0608900,2018,17,2,15000_19999,1,other_female_householder,no_65_plus,35_64,18000,1,3
pums_ca_08900_00896,0608900,2018,34,2,100000_124999,4_plus,married_couple,no_65_plus,35_64,105000,5,1
pums_ca_08900_00897,0608900,2018,11,2,125000_149999,3,married_couple,no_65_plus,35_64,147000,3,1
pums_ca_08900_00898,0608900,2018,47,4,20000_24999,1,other_female_householder,no_65_plus,18_34,21000,1,3
pums_ca_08900_00899,0608900,2018,17,2,75000_99999,1,other_male_householder,no_65_plus,18_34,76900,1,2
pums_ca_08900_00900,0608900,2018,7,2,40000_44999,3,married_couple,has_65_plus,65_plus,43030,3,1
pums_ca_08900_00901,0608900,2018,4,1,lt_10000,1,nonfamily_not_living_alone,has_65_plus,65_plus,9900,1,6
pums_ca_08900_00902,0608900,2018,13,3,15000_19999,1,other_female_householder,no_65_plus,35_64,15440,1,3
pums_ca_08900_00903,0608900,2018,18,1,25000_29999,2,nonfamily_living_alone,has_65_plus,65_plus,27700,2,4
pums_ca_08900_00904,0608900,2018,13,1,10000_14999,0,nonfamily_not_living_alone,no_65_plus,35_64,11700,0,6
pums_ca_08900_00905,0608900,2018,9,4,200000_plus,2,other_female_householder,no_65_plus,18_34,208000,2,3
pums_ca_08900_00906,0608900,2018,39,1,20000_24999,0,nonfamily_living_alone,no_65_plus,35_64,20000,0,4
pums_ca_08900_00907,0608900,2018,22,2,25000_29999,1,married_couple,has_65_plus,65_plus,25600,1,1
pums_ca_08900_00908,0608900,2018,35,3,35000_39999,2,other_male_householder,no_65_plus,18_34,35000,2,2
pums_ca_08900_00909,0608900,2018,5,2,40000_44999,4_plus,married_couple,no_65_plus,35_64,41830,6,1
pums_ca_08900_00910,0608900,2018,7,2,125000_149999,2,married_couple,no_65_plus,35_64,132000,2,1
pums_ca_08900_00911,0608900,2018,9,2,200000_plus,2,married_couple,has_65_plus,65_plus,204220,2,1
pums_ca_08900_00912,0608900,2018,7,1,10000_14999,1,nonfamily_living_alone,has_65_plus,65_plus,10800,1,4
pums_ca_08900_00913,0608900,2018,9,2,60000_74999,2,married_couple,has_65_plus,65_plus,71200,2,1
pums_ca_08900_00914,0608900,2018,16,1,15000_19999,1,nonfamily_living_alone,has_65_plus,65_plus,18700,1,4
pums_ca_08900_00915,0608900,2018,11,1,lt_10000,0,nonfamily_not_living_alone,has_65_plus,65_plus,7200,0,6
pums_ca_08900_00916,0608900,2018,19,3,20000_24999,2,other_male_householder,no_65_plus,35_64,24000,2,2
pums_ca_08900_00917,0608900,2018,25,1,15000_19999,1,nonfamily_not_living_alone,no_65_plus,18_34,18000,1,6
pums_ca_08900_00918,0608900,2018,12,2,75000_99999,2,married_couple,has_65_plus,35_64,76600,2,1
pums_ca_08900_00919,0608900,2018,10,6,125000_149999,2,married_couple,no_65_plus,35_64,146050,2,1
pums_ca_08900_00920,0608900,2018,47,1,lt_10000,0,nonfamily_not_living_alone,no_65_plus,35_64,3600,0,6
pums_ca_08900_00921,0608900,2018,4,2,45000_49999,3,married_couple,has_65_plus,65_plus,46700,3,1
pums_ca_08900_00922,0608900,2018,20,1,50000_59999,3,nonfamily_living_alone,no_65_plus,35_64,50000,3,4
pums_ca_08900_00923,0608900,2018,12,4,45000_49999,2,other_female_householder,no_65_plus,18_34,49200,2,3
pums_ca_08900_00924,0608900,2018,11,4,75000_99999,2,married_couple,no_65_plus,35_64,94000,2,1
pums_ca_08900_00925,0608900,2018,17,2,75000_99999,3,married_couple,has_65_plus,65_plus,85100,3,1
pums_ca_08900_00926,0608900,2018,2,1,10000_14999,0,nonfamily_not_living_alone,has_65_plus,65_plus,12300,0,6
pums_ca_08900_00927,0608900,2018,10,4,20000_24999,2,married_couple,no_65_plus,18_34,21400,2,1
pums_ca_08900_00928,0608900,2018,7,2,100000_124999,4_plus,married_couple,no_65_plus,35_64,102000,4,1
pums_ca_08900_00929,0608900,2018,2,2,40000_44999,1,other_female_householder,has_65_plus,65_plus,42500,1,3
pums_ca_08900_00930,0608900,2018,11,3,50000_59999,4_plus,nonfamily_not_living_alone,no_65_plus,18_34,51500,4,7
pums_ca_08900_00931,0608900,2018,4,1,lt_10000,3,nonfamily_not_living_alone,has_65_plus,65_plus,4300,3,6
pums_ca_08900_00932,0608900,2018,64,2,150000_199999,1,married_couple,no_65_plus,35_64,155000,1,1
pums_ca_08900_00933,0608900,2018,12,4,60000_74999,4_plus,married_couple,no_65_plus,35_64,72940,4,1
pums_ca_08900_00934,0608900,2018,11,1,lt_10000,0,nonfamily_not_living_alone,no_65_plus,18_34,6100,0,6
pums_ca_08900_00935,0608900,2018,13,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,1700,1,6
pums_ca_08900_00936,0608900,2018,6,2,75000_99999,2,married_couple,has_65_plus,65_plus,79700,2,1
pums_ca_08900_00937,0608900,2018,12,1,35000_39999,1,nonfamily_living_alone,no_65_plus,35_64,37500,1,4
pums_ca_08900_00938,0608900,2018,13,2,30000_34999,1,married_couple,no_65_plus,35_64,32000,1,1
pums_ca_08900_00939,0608900,2018,10,2,150000_199999,1,married_couple,has_65_plus,65_plus,168600,1,1
pums_ca_08900_00940,0608900,2018,4,3,100000_124999,2,married_couple,no_65_plus,35_64,110000,2,1
pums_ca_08900_00941,0608900,2018,30,4,60000_74999,1,married_couple,no_65_plus,18_34,63000,1,1
pums_ca_08900_00942,0608900,2018,23,2,60000_74999,2,married_couple,has_65_plus,65_plus,72400,2,1
pums_ca_08900_00943,0608900,2018,11,2,150000_199999,2,nonfamily_living_alone,no_65_plus,35_64,160000,2,5
pums_ca_08900_00944,0608900,2018,15,2,200000_plus,2,married_couple,no_65_plus,35_64,220000,2,1
pums_ca_08900_00945,0608900,2018,25,1,10000_14999,2,nonfamily_not_living_alone,has_65_plus,65_plus,13000,2,6
pums_ca_08900_00946,0608900,2018,21,6,40000_44999,0,married_couple,no_65_plus,18_34,43200,0,1
pums_ca_08900_00947,0608900,2018,5,2,lt_10000,3,married_couple,no_65_plus,35_64,9200,3,1
pums_ca_08900_00948,0608900,2018,11,2,50000_59999,2,married_couple,has_65_plus,65_plus,55000,2,1
pums_ca_08900_00949,0608900,2018,7,2,75000_99999,2,married_couple,no_65_plus,35_64,97000,2,1
pums_ca_08900_00950,0608900,2018,14,3,20000_24999,2,other_female_householder,no_65_plus,35_64,21400,2,3
pums_ca_08900_00951,0608900,2018,13,1,25000_29999,1,nonfamily_not_living_alone,has_65_plus,65_plus,27900,1,6
pums_ca_08900_00952,0608900,2018,9,5,10000_14999,1,other_female_householder,no_65_plus,18_34,10800,1,3
pums_ca_08900_00953,0608900,2018,4,1,50000_59999,1,nonfamily_living_alone,has_65_plus,65_plus,58150,1,4
pums_ca_08900_00954,0608900,2018,16,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,90000,1,6
pums_ca_08900_00955,0608900,2018,14,4,100000_124999,4_plus,married_couple,no_65_plus,18_34,106000,4,1
pums_ca_08900_00956,0608900,2018,7,4,75000_99999,2,married_couple,no_65_plus,35_64,75000,2,1
pums_ca_08900_00957,0608900,2018,6,6,200000_plus,2,married_couple,no_65_plus,35_64,483000,2,1
pums_ca_08900_00958,0608900,2018,8,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,75000,1,6
pums_ca_08900_00959,0608900,2018,36,1,20000_24999,1,nonfamily_living_alone,has_65_plus,65_plus,20400,1,4
pums_ca_08900_00960,0608900,2018,29,2,75000_99999,3,married_couple,has_65_plus,65_plus,96000,3,1
pums_ca_08900_00961,0608900,2018,12,1,35000_39999,1,nonfamily_not_living_alone,no_65_plus,35_64,36000,1,6
pums_ca_08900_00962,0608900,2018,8,2,200000_plus,1,married_couple,has_65_plus,65_plus,217000,1,1
pums_ca_08900_00963,0608900,2018,19,2,25000_29999,2,other_male_householder,no_65_plus,35_64,26000,2,2
pums_ca_08900_00964,0608900,2018,13,2,30000_34999,2,married_couple,has_65_plus,35_64,31800,2,1
pums_ca_08900_00965,0608900,2018,37,1,20000_24999,2,nonfamily_not_living_alone,no_65_plus,35_64,20000,2,6
pums_ca_08900_00966,0608900,2018,13,3,20000_24999,1,married_couple,has_65_plus,65_plus,23700,1,1
pums_ca_08900_00967,0608900,2018,43,3,30000_34999,0,married_couple,has_65_plus,65_plus,32000,0,1
pums_ca_08900_00968,0608900,2018,8,2,100000_124999,2,married_couple,no_65_plus,35_64,123000,2,1
pums_ca_08900_00969,0608900,2018,10,2,150000_199999,3,married_couple,no_65_plus,35_64,165200,3,1
pums_ca_08900_00970,0608900,2018,18,2,15000_19999,0,other_female_householder,has_65_plus,65_plus,19000,0,3
pums_ca_08900_00971,0608900,2018,6,2,60000_74999,2,married_couple,no_65_plus,35_64,68400,2,1
pums_ca_08900_00972,0608900,2018,11,1,20000_24999,0,nonfamily_not_living_alone,has_65_plus,65_plus,21100,0,6
pums_ca_08900_00973,0608900,2018,5,2,100000_124999,2,married_couple,no_65_plus,35_64,107400,2,1
pums_ca_08900_00974,0608900,2018,11,1,50000_59999,1,nonfamily_not_living_alone,has_65_plus,65_plus,56000,1,6
pums_ca_08900_00975,0608900,2018,18,1,20000_24999,1,nonfamily_not_living_alone,has_65_plus,65_plus,22200,1,6
pums_ca_08900_00976,0608900,2018,12,1,20000_24999,1,nonfamily_not_living_alone,no_65_plus,35_64,21300,1,6
pums_ca_08900_00977,0608900,2018,39,2,35000_39999,1,nonfamily_not_living_alone,no_65_plus,18_34,35600,1,7
pums_ca_08900_00978,0608900,2018,8,2,50000_59999,2,married_couple,has_65_plus,35_64,51000,2,1
pums_ca_08900_00979,0608900,2018,20,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,19200,1,6
pums_ca_08900_00980,0608900,2018,10,1,60000_74999,0,nonfamily_living_alone,no_65_plus,35_64,60000,0,4
pums_ca_08900_00981,0608900,2018,8,1,45000_49999,2,nonfamily_not_living_alone,has_65_plus,65_plus,45700,2,6
pums_ca_08900_00982,0608900,2018,25,5,125000_149999,2,married_couple,no_65_plus,18_34,125500,2,1
pums_ca_08900_00983,0608900,2018,11,3,30000_34999,3,other_female_householder,no_65_plus,18_34,32600,3,3
pums_ca_08900_00984,0608900,2018,6,2,100000_124999,4_plus,married_couple,no_65_plus,35_64,113800,4,1
pums_ca_08900_00985,0608900,2018,8,1,75000_99999,1,nonfamily_not_living_alone,no_65_plus,35_64,87300,1,6
pums_ca_08900_00986,0608900,2018,14,5,50000_59999,2,married_couple,no_65_plus,35_64,56900,2,1
pums_ca_08900_00987,0608900,2018,25,3,45000_49999,4_plus,married_couple,has_65_plus,65_plus,45400,4,1
pums_ca_08900_00988,0608900,2018,2,2,60000_74999,2,married_couple,has_65_plus,65_plus,68200,2,1
pums_ca_08900_00989,0608900,2018,7,2,45000_49999,2,married_couple,has_65_plus,65_plus,47930,2,1
pums_ca_08900_00990,0608900,2018,5,2,30000_34999,2,married_couple,no_65_plus,35_64,34200,2,1
pums_ca_08900_00991,0608900,2018,15,1,75000_99999,1,nonfamily_not_living_alone,has_65_plus,65_plus,75200,1,6
pums_ca_08900_00992,0608900,2018,23,1,40000_44999,2,nonfamily_living_alone,has_65_plus,65_plus,42000,2,4
pums_ca_08900_00993,0608900,2018,65,2,lt_10000,2,other_female_householder,no_65_plus,18_34,6000,2,3
pums_ca_08900_00994,0608900,2018,11,1,20000_24999,1,nonfamily_not_living_alone,no_65_plus,35_64,20000,1,6
pums_ca_08900_00995,0608900,2018,19,5,100000_124999,4_plus,nonfamily_not_living_alone,no_65_plus,35_64,113000,5,7
pums_ca_08900_00996,0608900,2018,7,2,60000_74999,3,nonfamily_living_alone,no_65_plus,18_34,63000,3,5
pums_ca_08900_00997,0608900,2018,7,3,125000_149999,3,married_couple,no_65_plus,35_64,130000,3,1
pums_ca_08900_00998,0608900,2018,11,1,45000_49999,1,nonfamily_not_living_alone,has_65_plus,65_plus,48200,1,6
pums_ca_08900_00999,0608900,2018,9,2,200000_plus,2,married_couple,no_65_plus,35_64,248000,2,1
pums_ca_08900_01000,0608900,2018,50,6,20000_24999,1,married_couple,no_65_plus,35_64,24500,1,1
pums_ca_08900_01001,0608900,2018,15,1,60000_74999,2,nonfamily_not_living_alone,no_65_plus,35_64,60000,2,6
pums_ca_08900_01002,0608900,2018,14,1,lt_10000,1,nonfamily_living_alone,no_65_plus,35_64,0,1,4
pums_ca_08900_01003,0608900,2018,34,1,lt_10000,0,nonfamily_living_alone,has_65_plus,65_plus,0,0,4
pums_ca_08900_01004,0608900,2018,10,2,20000_24999,2,married_couple,no_65_plus,35_64,21200,2,1
pums_ca_08900_01005,0608900,2018,10,4,60000_74999,2,married_couple,no_65_plus,35_64,69800,2,1
pums_ca_08900_01006,0608900,2018,7,4,200000_plus,3,married_couple,no_65_plus,35_64,239005,3,1
pums_ca_08900_01007,0608900,2018,12,2,100000_124999,2,married_couple,no_65_plus,35_64,100000,2,1
pums_ca_08900_01008,0608900,2018,12,2,30000_34999,3,married_couple,has_65_plus,65_plus,32700,3,1
pums_ca_08900_01009,0608900,2018,10,1,30000_34999,1,nonfamily_not_living_alone,has_65_plus,65_plus,31300,1,6
